citation_id,citing_arxiv_id,citing_primary_category,split
1909.00442::p15,1909.00442,cs.AI,train
1409.4164::p50,1409.4164,cs.AI,train
1711.06128::p17,1711.06128,cs.AI,train
1803.02632::p1,1803.02632,cs.AI,train
1604.04506::p17,1604.04506,cs.AI,train
0807.3908::p1,0807.3908,cs.AI,train
1910.00505::p0,1910.00505,cs.AI,train
1908.05059::p55,1908.05059,cs.AI,train
1806.02308::p5,1806.02308,cs.AI,train
2001.08603::p169,2001.08603,cs.AI,test
1703.01963::p1,1703.01963,cs.AI,train
1703.10970::p5,1703.10970,cs.AI,train
1403.6348::p0,1403.6348,cs.AI,test
1912.12671::p6,1912.12671,cs.AI,train
1703.10970::p2,1703.10970,cs.AI,train
1908.05059::p59,1908.05059,cs.AI,train
1601.02433::p9,1601.02433,cs.AI,test
2003.10412::p26,2003.10412,cs.AI,train
1610.07432::p7,1610.07432,cs.AI,test
1607.07847::p0,1607.07847,cs.AI,test
1905.00629::p120,1905.00629,cs.AI,val
1708.06000::p9,1708.06000,cs.AI,test
1602.03203::p3,1602.03203,cs.AI,val
1912.12633::p16,1912.12633,cs.AI,val
1507.05275::p38,1507.05275,cs.AI,val
1909.07036::p6,1909.07036,cs.AI,train
1706.02789::p72,1706.02789,cs.AI,train
1908.03020::p26,1908.03020,cs.AI,test
0912.0270::p0,0912.0270,cs.AI,test
1801.04134::p30,1801.04134,cs.AI,test
1805.02861::p3,1805.02861,cs.AI,train
2003.05370::p41,2003.05370,cs.AI,train
1604.02336::p28,1604.02336,cs.AI,train
1910.07780::p34,1910.07780,cs.AI,train
1407.3512::p1,1407.3512,cs.AI,train
1910.09721::p0,1910.09721,cs.AI,train
1606.07955::p3,1606.07955,cs.AI,test
1807.00886::p37,1807.00886,cs.AI,train
1706.02789::p4,1706.02789,cs.AI,train
1809.05502::p3,1809.05502,cs.AI,val
2003.02979::p74,2003.02979,cs.AI,val
1801.03825::p26,1801.03825,cs.AI,train
1304.0806::p47,1304.0806,cs.AI,train
1809.01036::p16,1809.01036,cs.AI,train
1912.01217::p34,1912.01217,cs.AI,train
1908.03020::p1,1908.03020,cs.AI,test
1811.09246::p10,1811.09246,cs.AI,train
1911.01072::p79,1911.01072,cs.AI,train
1802.02468::p79,1802.02468,cs.AI,val
1811.05106::p10,1811.05106,cs.AI,val
1603.01722::p1,1603.01722,cs.AI,train
1604.02336::p6,1604.02336,cs.AI,train
1606.02560::p13,1606.02560,cs.AI,train
1606.02096::p1,1606.02096,cs.AI,train
1810.12366::p7,1810.12366,cs.AI,train
1909.08191::p4,1909.08191,cs.AI,train
2001.11673::p0,2001.11673,cs.AI,test
1808.04946::p36,1808.04946,cs.AI,val
1710.05257::p66,1710.05257,cs.AI,train
1601.02433::p35,1601.02433,cs.AI,test
1807.04837::p5,1807.04837,cs.AI,train
1804.11105::p5,1804.11105,cs.AI,val
1412.3191::p2,1412.3191,cs.AI,test
1011.0935::p33,1011.0935,cs.AI,val
1407.3512::p112,1407.3512,cs.AI,train
1409.4164::p5,1409.4164,cs.AI,train
1703.01963::p2,1703.01963,cs.AI,train
1910.14124::p14,1910.14124,cs.AI,train
1706.02789::p61,1706.02789,cs.AI,train
1804.11002::p36,1804.11002,cs.AI,train
1804.11002::p27,1804.11002,cs.AI,train
1806.04718::p21,1806.04718,cs.AI,train
1906.04023::p38,1906.04023,cs.AI,train
1605.08390::p9,1605.08390,cs.AI,train
1611.08499::p19,1611.08499,cs.AI,train
2003.07523::p15,2003.07523,cs.AI,test
1705.00594::p10,1705.00594,cs.AI,test
1905.06088::p29,1905.06088,cs.AI,val
2001.11673::p6,2001.11673,cs.AI,test
1809.10054::p1,1809.10054,cs.AI,train
1807.00124::p27,1807.00124,cs.AI,test
1910.07780::p1,1910.07780,cs.AI,train
2001.05390::p115,2001.05390,cs.AI,train
1902.05632::p17,1902.05632,cs.AI,train
1701.08665::p1,1701.08665,cs.AI,train
1909.06174::p33,1909.06174,cs.AI,train
1909.00442::p20,1909.00442,cs.AI,train
1412.3191::p9,1412.3191,cs.AI,test
1605.08390::p28,1605.08390,cs.AI,train
1704.00783::p6,1704.00783,cs.AI,test
2003.05196::p13,2003.05196,cs.AI,test
1911.12511::p67,1911.12511,cs.AI,test
1705.10443::p62,1705.10443,cs.AI,train
1610.09964::p3,1610.09964,cs.AI,train
1912.12671::p2,1912.12671,cs.AI,train
1602.03203::p27,1602.03203,cs.AI,val
1207.6224::p19,1207.6224,cs.AI,val
1210.8385::p30,1210.8385,cs.AI,train
1911.12511::p4,1911.12511,cs.AI,test
1802.02468::p1,1802.02468,cs.AI,val
1508.00212::p6,1508.00212,cs.AI,train
1909.09964::p7,1909.09964,cs.AI,train
2002.09853::p0,2002.09853,cs.AI,test
1106.4221::p5,1106.4221,cs.AI,train
1701.08665::p24,1701.08665,cs.AI,train
1705.10742::p30,1705.10742,cs.AI,train
1705.10557::p1,1705.10557,cs.AI,val
1905.00547::p50,1905.00547,cs.AI,train
1607.07847::p14,1607.07847,cs.AI,test
2001.05952::p0,2001.05952,cs.AI,train
1604.05358::p3,1604.05358,cs.AI,test
1901.00064::p62,1901.00064,cs.AI,train
1908.09800::p7,1908.09800,cs.AI,train
0912.0270::p25,0912.0270,cs.AI,test
2003.05370::p46,2003.05370,cs.AI,train
1903.03438::p15,1903.03438,cs.AI,train
1809.05502::p1,1809.05502,cs.AI,val
1708.02553::p5,1708.02553,cs.AI,val
1509.08891::p1,1509.08891,cs.AI,train
1707.06446::p27,1707.06446,cs.AI,train
1106.0776::p349,1106.0776,cs.AI,train
1706.02789::p21,1706.02789,cs.AI,train
1107.5474::p61,1107.5474,cs.AI,val
1811.01409::p23,1811.01409,cs.AI,train
0807.3908::p3,0807.3908,cs.AI,train
1607.07847::p57,1607.07847,cs.AI,test
1407.3512::p10,1407.3512,cs.AI,train
1804.10822::p15,1804.10822,cs.AI,test
1804.11105::p11,1804.11105,cs.AI,val
1711.06362::p6,1711.06362,cs.AI,train
1708.06000::p18,1708.06000,cs.AI,test
1107.5474::p64,1107.5474,cs.AI,val
2003.10412::p7,2003.10412,cs.AI,train
1801.04134::p36,1801.04134,cs.AI,test
1901.01856::p13,1901.01856,cs.AI,train
1812.07297::p21,1812.07297,cs.AI,train
1901.08728::p30,1901.08728,cs.AI,test
1808.09847::p2,1808.09847,cs.AI,val
1602.04936::p6,1602.04936,cs.AI,train
1808.08794::p0,1808.08794,cs.AI,train
1907.05390::p18,1907.05390,cs.AI,val
1910.00246::p12,1910.00246,cs.AI,val
1606.07955::p4,1606.07955,cs.AI,test
1802.03417::p1,1802.03417,cs.AI,train
1402.4525::p14,1402.4525,cs.AI,train
1903.03920::p79,1903.03920,cs.AI,train
1912.12671::p4,1912.12671,cs.AI,train
1610.07432::p6,1610.07432,cs.AI,test
1909.07036::p0,1909.07036,cs.AI,train
1912.12633::p13,1912.12633,cs.AI,val
1703.01963::p11,1703.01963,cs.AI,train
1507.05275::p1,1507.05275,cs.AI,val
1902.02132::p53,1902.02132,cs.AI,train
1711.07273::p4,1711.07273,cs.AI,val
1806.04718::p22,1806.04718,cs.AI,train
1011.0935::p32,1011.0935,cs.AI,val
1403.5701::p1,1403.5701,cs.AI,val
1511.07373::p54,1511.07373,cs.AI,train
1902.02132::p24,1902.02132,cs.AI,train
2001.05390::p65,2001.05390,cs.AI,train
1812.06745::p62,1812.06745,cs.AI,val
1809.08590::p7,1809.08590,cs.AI,train
1812.06745::p20,1812.06745,cs.AI,val
1704.00783::p13,1704.00783,cs.AI,test
0907.0499::p0,0907.0499,cs.AI,train
1906.06836::p1,1906.06836,cs.AI,train
1909.00442::p1,1909.00442,cs.AI,train
1912.12633::p0,1912.12633,cs.AI,val
1705.10557::p38,1705.10557,cs.AI,val
0807.3908::p15,0807.3908,cs.AI,train
1706.00066::p10,1706.00066,cs.AI,test
1412.3191::p8,1412.3191,cs.AI,test
1909.09964::p5,1909.09964,cs.AI,train
0903.0843::p12,0903.0843,cs.AI,train
1902.10499::p0,1902.10499,cs.AI,train
1705.10443::p2,1705.10443,cs.AI,train
1011.0935::p31,1011.0935,cs.AI,val
0704.3395::p67,0704.3395,cs.AI,val
1802.02468::p56,1802.02468,cs.AI,val
1806.02308::p7,1806.02308,cs.AI,train
1806.02308::p11,1806.02308,cs.AI,train
1911.01072::p73,1911.01072,cs.AI,train
1703.01971::p0,1703.01971,cs.AI,train
2001.11673::p26,2001.11673,cs.AI,test
1801.03825::p2,1801.03825,cs.AI,train
1606.02560::p7,1606.02560,cs.AI,train
1811.05106::p37,1811.05106,cs.AI,val
1812.07297::p5,1812.07297,cs.AI,train
1610.09964::p13,1610.09964,cs.AI,train
1903.03920::p4,1903.03920,cs.AI,train
2003.02979::p2,2003.02979,cs.AI,val
1804.11105::p10,1804.11105,cs.AI,val
1905.00547::p47,1905.00547,cs.AI,train
1804.01405::p55,1804.01405,cs.AI,train
1801.03825::p0,1801.03825,cs.AI,train
1708.02553::p38,1708.02553,cs.AI,val
1908.03020::p19,1908.03020,cs.AI,test
1706.06975::p4,1706.06975,cs.AI,val
1711.06498::p1,1711.06498,cs.AI,train
1805.02861::p17,1805.02861,cs.AI,train
1902.10499::p11,1902.10499,cs.AI,train
1811.01409::p12,1811.01409,cs.AI,train
1511.07373::p31,1511.07373,cs.AI,train
1912.12633::p4,1912.12633,cs.AI,val
1708.06000::p5,1708.06000,cs.AI,test
1809.05763::p5,1809.05763,cs.AI,val
1802.03417::p31,1802.03417,cs.AI,train
1811.09246::p5,1811.09246,cs.AI,train
1604.02336::p29,1604.02336,cs.AI,train
1602.03203::p7,1602.03203,cs.AI,val
1403.6348::p1,1403.6348,cs.AI,test
1804.11002::p31,1804.11002,cs.AI,train
1907.01851::p5,1907.01851,cs.AI,test
1806.04718::p8,1806.04718,cs.AI,train
1908.03020::p28,1908.03020,cs.AI,test
1711.07273::p10,1711.07273,cs.AI,val
1901.01856::p7,1901.01856,cs.AI,train
2003.12694::p3,2003.12694,cs.AI,val
2001.05952::p1,2001.05952,cs.AI,train
1910.14124::p15,1910.14124,cs.AI,train
1910.14124::p0,1910.14124,cs.AI,train
2003.05196::p21,2003.05196,cs.AI,test
2001.06322::p55,2001.06322,cs.AI,train
1904.01484::p11,1904.01484,cs.AI,test
1901.00064::p0,1901.00064,cs.AI,train
1611.09904::p9,1611.09904,cs.AI,train
2001.01982::p20,2001.01982,cs.AI,train
2001.01982::p32,2001.01982,cs.AI,train
2001.05952::p5,2001.05952,cs.AI,train
2003.07596::p3,2003.07596,cs.AI,test
1801.07729::p17,1801.07729,cs.AI,val
1810.12366::p28,1810.12366,cs.AI,train
1610.07432::p0,1610.07432,cs.AI,test
1909.08191::p25,1909.08191,cs.AI,train
1403.5701::p5,1403.5701,cs.AI,val
2002.09853::p1,2002.09853,cs.AI,test
1809.10054::p0,1809.10054,cs.AI,train
1606.07955::p30,1606.07955,cs.AI,test
1301.0216::p21,1301.0216,cs.AI,train
1706.00066::p397,1706.00066,cs.AI,test
1912.01217::p43,1912.01217,cs.AI,train
2003.12331::p4,2003.12331,cs.AI,train
1106.0776::p57,1106.0776,cs.AI,train
1810.12366::p11,1810.12366,cs.AI,train
1703.10970::p4,1703.10970,cs.AI,train
1903.08772::p142,1903.08772,cs.AI,test
1108.3614::p5,1108.3614,cs.AI,train
1909.06174::p3,1909.06174,cs.AI,train
1801.01704::p30,1801.01704,cs.AI,train
1804.02573::p0,1804.02573,cs.AI,val
1910.00505::p11,1910.00505,cs.AI,train
1812.06745::p10,1812.06745,cs.AI,val
1711.08819::p2,1711.08819,cs.AI,train
1204.4805::p1,1204.4805,cs.AI,val
1905.06088::p33,1905.06088,cs.AI,val
1807.00886::p0,1807.00886,cs.AI,train
1301.0216::p4,1301.0216,cs.AI,train
1808.10105::p0,1808.10105,cs.AI,val
1906.04238::p1,1906.04238,cs.AI,val
1606.02560::p5,1606.02560,cs.AI,train
0903.0843::p56,0903.0843,cs.AI,train
1210.8385::p1,1210.8385,cs.AI,train
1909.07036::p50,1909.07036,cs.AI,train
1903.03920::p12,1903.03920,cs.AI,train
1607.02480::p46,1607.02480,cs.AI,val
1801.01704::p21,1801.01704,cs.AI,train
1106.4221::p0,1106.4221,cs.AI,train
1703.01971::p2,1703.01971,cs.AI,train
1902.05632::p14,1902.05632,cs.AI,train
1909.00442::p8,1909.00442,cs.AI,train
1904.01484::p12,1904.01484,cs.AI,test
1810.07286::p30,1810.07286,cs.AI,train
1808.10105::p4,1808.10105,cs.AI,val
1906.06251::p47,1906.06251,cs.AI,test
2003.07523::p33,2003.07523,cs.AI,test
2002.10665::p6,2002.10665,cs.AI,train
1901.00064::p20,1901.00064,cs.AI,train
2001.06322::p86,2001.06322,cs.AI,train
1403.5701::p0,1403.5701,cs.AI,val
1604.05358::p7,1604.05358,cs.AI,test
1808.08794::p1,1808.08794,cs.AI,train
1403.6348::p57,1403.6348,cs.AI,test
1606.02096::p25,1606.02096,cs.AI,train
0912.5533::p24,0912.5533,cs.AI,train
1603.08869::p42,1603.08869,cs.AI,train
1412.3191::p12,1412.3191,cs.AI,test
1106.4221::p9,1106.4221,cs.AI,train
1209.3419::p53,1209.3419,cs.AI,train
2003.07745::p23,2003.07745,cs.AI,train
1810.04053::p20,1810.04053,cs.AI,train
1403.5701::p2,1403.5701,cs.AI,val
1404.7541::p0,1404.7541,cs.AI,train
2003.11706::p55,2003.11706,cs.AI,val
1905.06088::p21,1905.06088,cs.AI,val
1803.09840::p34,1803.09840,cs.AI,train
1707.06446::p22,1707.06446,cs.AI,train
1705.10443::p71,1705.10443,cs.AI,train
1903.08772::p111,1903.08772,cs.AI,test
1511.07373::p39,1511.07373,cs.AI,train
1811.09246::p6,1811.09246,cs.AI,train
1911.01157::p56,1911.01157,cs.AI,test
1809.01036::p41,1809.01036,cs.AI,train
1908.05059::p13,1908.05059,cs.AI,train
1810.07286::p9,1810.07286,cs.AI,train
1604.05358::p4,1604.05358,cs.AI,test
1801.07729::p4,1801.07729,cs.AI,val
2001.05952::p3,2001.05952,cs.AI,train
1811.01409::p15,1811.01409,cs.AI,train
1906.06836::p0,1906.06836,cs.AI,train
1207.6224::p10,1207.6224,cs.AI,val
1909.08191::p1,1909.08191,cs.AI,train
1707.06446::p18,1707.06446,cs.AI,train
1610.09964::p14,1610.09964,cs.AI,train
2003.11706::p66,2003.11706,cs.AI,val
2003.13668::p5,2003.13668,cs.AI,train
1712.06935::p15,1712.06935,cs.AI,test
2003.02979::p0,2003.02979,cs.AI,val
1904.00296::p12,1904.00296,cs.AI,val
0905.3378::p181,0905.3378,cs.AI,train
2003.07745::p5,2003.07745,cs.AI,train
1604.02336::p35,1604.02336,cs.AI,train
1909.09616::p61,1909.09616,cs.AI,train
1801.04134::p31,1801.04134,cs.AI,test
1809.05763::p11,1809.05763,cs.AI,val
1905.06088::p1,1905.06088,cs.AI,val
1911.12511::p26,1911.12511,cs.AI,test
1802.00050::p2,1802.00050,cs.AI,test
1907.09520::p56,1907.09520,cs.AI,train
1901.08728::p44,1901.08728,cs.AI,test
1712.06935::p4,1712.06935,cs.AI,test
1808.09293::p7,1808.09293,cs.AI,val
1801.06689::p39,1801.06689,cs.AI,test
1808.04946::p10,1808.04946,cs.AI,val
2003.14132::p29,2003.14132,cs.AI,train
2003.05196::p8,2003.05196,cs.AI,test
1812.01184::p29,1812.01184,cs.AI,test
1807.05037::p16,1807.05037,cs.AI,val
1309.5984::p41,1309.5984,cs.AI,test
0908.0373::p0,0908.0373,cs.AI,test
1505.06850::p43,1505.06850,cs.AI,train
1207.6224::p14,1207.6224,cs.AI,val
1602.04473::p28,1602.04473,cs.AI,train
1911.01157::p20,1911.01157,cs.AI,test
2003.07596::p15,2003.07596,cs.AI,test
1804.01640::p95,1804.01640,cs.AI,train
2003.07520::p52,2003.07520,cs.AI,train
1607.02480::p34,1607.02480,cs.AI,val
1808.01650::p21,1808.01650,cs.AI,train
1801.06689::p44,1801.06689,cs.AI,test
2003.03220::p11,2003.03220,cs.AI,train
1712.06935::p8,1712.06935,cs.AI,test
0905.3378::p147,0905.3378,cs.AI,train
1209.3419::p3,1209.3419,cs.AI,train
1702.01795::p2,1702.01795,cs.AI,train
1608.08262::p71,1608.08262,cs.AI,test
1805.12402::p37,1805.12402,cs.AI,train
1907.05885::p20,1907.05885,cs.AI,train
2001.11673::p19,2001.11673,cs.AI,test
1807.00124::p20,1807.00124,cs.AI,test
